No,Nama Tempat,Rating,Ulasan,Kategori Wisata,Lokasi,URL,latitude,longitude,No Klaster,Klaster OPTICS
476,Jami' Al-Hamidiyah Mosque,4.8,83,Religi,Jakarta Barat,https://www.google.com/maps/place/Jami%27+Al-Hamidiyah+Mosque/data=!4m7!3m6!1s0x2e69f99dc263f2af:0xbeef9e630f664b9f!8m2!3d-6.1624299!4d106.7049282!16s%2Fg%2F11gwj9wtrg!19sChIJr_Jjwp35aS4Rn0tmD2Oe774,-6.1624299,106.7049282,1,Wisata Populer
477,ATMAterra,5.0,82,Rekreasi & Hiburan Modern,Jakarta Selatan,https://www.google.com/maps/place/ATMAterra/data=!4m7!3m6!1s0x2e69f100531f1999:0x2651838b7aa4ce24!8m2!3d-6.217848!4d106.8147694!16s%2Fg%2F11xlg7k78v!19sChIJmRkfUwDxaS4RJM6keouDUSY,-6.217848,106.8147694,1,Wisata Populer
478,Prince Diponegoro Monument,4.6,81,Sejarah & Budaya,Jakarta Pusat,https://www.google.com/maps/place/Prince+Diponegoro+Monument/data=!4m7!3m6!1s0x2e69f4171e23e607:0x590ca17101894225!8m2!3d-6.2002027!4d106.8323422!16s%2Fg%2F11d_bhdjfr!19sChIJB-YjHhf0aS4RJUKJAXGhDFk,-6.2002027,106.8323422,2,Wisata Berpotensi
479,Jalan Sabang tempat makanan,4.5,81,Kuliner,Jakarta Pusat,https://www.google.com/maps/place/Jalan+Sabang+tempat+makanan/data=!4m7!3m6!1s0x2e69f5a30e633999:0x574428fb54106c83!8m2!3d-6.1852204!4d106.8250893!16s%2Fg%2F11h8765mvh!19sChIJmTljDqP1aS4Rg2wQVPsoRFc,-6.1852204,106.8250893,3,Wisata Potensial
480,Sumenep Park,4.7,80,Alam & Ruang Terbuka,Jakarta Pusat,https://www.google.com/maps/place/Sumenep+Park/data=!4m7!3m6!1s0x2e69f41a26494d4b:0x88f9453ff1c7b92!8m2!3d-6.2001496!4d106.8253902!16s%2Fg%2F11hbr2bcsm!19sChIJS01JJhr0aS4Rknsc_1OUjwg,-6.2001496,106.8253902,0,Wisata Cukup Populer
481,Jami Al Mansur Mosque,4.9,80,Religi,Jakarta Barat,https://www.google.com/maps/place/Jami+Al+Mansur+Mosque/data=!4m7!3m6!1s0x2e69f7669ff210a9:0x8360c78eaaab9333!8m2!3d-6.1463494!4d106.8063267!16s%2Fg%2F11f0kmdtnw!19sChIJqRDyn2b3aS4RM5Orqo7HYIM,-6.1463494,106.8063267,1,Wisata Populer
482,Kuliner Jaksa 37,4.2,73,Kuliner,Jakarta Pusat,https://www.google.com/maps/place/Kuliner+Jaksa+37/data=!4m7!3m6!1s0x2e69f42fe4b8652b:0xa52c071cf8d07228!8m2!3d-6.1857532!4d106.8292082!16s%2Fg%2F11d_bhmf2c!19sChIJK2W45C_0aS4RKHLQ-BwHLKU,-6.1857532,106.8292082,6,Wisata Cukup Dikenal
483,Tomb of Prince Wijaya Kusuma,4.8,73,Religi,Jakarta Barat,https://www.google.com/maps/place/Tomb+of+Prince+Wijaya+Kusuma/data=!4m7!3m6!1s0x2e69f62f1a54d061:0xd2da31ca523efaff!8m2!3d-6.1453526!4d106.7759081!16s%2Fg%2F11btm7srbm!19sChIJYdBUGi_2aS4R__o-Usox2tI,-6.1453526,106.7759081,1,Wisata Populer
484,Makom Kramat Guru Abdurahman Dan Pangeran Salim,4.6,67,Religi,Jakarta Timur,https://www.google.com/maps/place/Makom+Kramat+Guru+Abdurahman+Dan+Pangeran+Salim/data=!4m7!3m6!1s0x2e698b7400fb73b1:0xb4fb348c394355dc!8m2!3d-6.2062733!4d106.944739!16s%2Fg%2F11hdjr9n46!19sChIJsXP7AHSLaS4R3FVDOYw0-7Q,-6.2062733,106.944739,2,Wisata Berpotensi
485,Kuliner City Pelangi - Kuningan,4.1,66,Kuliner,Jakarta Selatan,https://www.google.com/maps/place/Kuliner+City+Pelangi+-+Kuningan/data=!4m7!3m6!1s0x2e69f308d1c4553f:0x9d23b1e8b136148d!8m2!3d-6.224384!4d106.8212536!16s%2Fg%2F11rn8by9hy!19sChIJP1XE0QjzaS4RjRQ2seixI50,-6.224384,106.8212536,6,Wisata Cukup Dikenal
486,Rumah Makan Kuliner Bandung,4.4,66,Kuliner,Jakarta Pusat,https://www.google.com/maps/place/Rumah+Makan+Kuliner+Bandung/data=!4m7!3m6!1s0x2e69f430f61aadd5:0xc32b8523615d2f2a!8m2!3d-6.184852!4d106.842775!16s%2Fg%2F1yh9vkhrs!19sChIJ1a0a9jD0aS4RKi9dYSOFK8M,-6.184852,106.842775,5,Wisata Standar
487,Akili Museum of Art,4.3,65,Rekreasi & Hiburan Modern,Jakarta Barat,https://www.google.com/maps/place/Akili+Museum+of+Art/data=!4m7!3m6!1s0x2e69f7aa0952f31b:0x63e11727b4f5adcc!8m2!3d-6.1807832!4d106.7517998!16s%2Fg%2F1tht97wp!19sChIJG_NSCar3aS4RzK31tCcX4WM,-6.1807832,106.7517998,6,Wisata Cukup Dikenal
488,Creative Zone: Riverview by JXB,4.7,64,Rekreasi & Hiburan Modern,Jakarta Pusat,https://www.google.com/maps/place/Creative+Zone:+Riverview+by+JXB/data=!4m7!3m6!1s0x2e69f5c36c9eeb8d:0xa6df862541387fcb!8m2!3d-6.2022954!4d106.8224367!16s%2Fg%2F11v0jt2rnd!19sChIJjeuebMP1aS4Ry384QSWG36Y,-6.2022954,106.8224367,0,Wisata Cukup Populer
489,"Museum "" Rumah Kolonial "" Arsip Nasional",4.8,64,Sejarah & Budaya,Jakarta Barat,https://www.google.com/maps/place/Museum+%22+Rumah+Kolonial+%22+Arsip+Nasional/data=!4m7!3m6!1s0x2e69f7a0730eb953:0xa81568e2e7f58162!8m2!3d-6.153808!4d106.816843!16s%2Fg%2F11jg5mtsl2!19sChIJU7kOc6D3aS4RYoH15-JoFag,-6.153808,106.816843,1,Wisata Populer
490,Harry Darsono Museum,4.6,63,Sejarah & Budaya,Jakarta Selatan,https://www.google.com/maps/place/Harry+Darsono+Museum/data=!4m7!3m6!1s0x2e69f1ef66d984ab:0xdb29db1d5d1abe53!8m2!3d-6.2889386!4d106.8019779!16s%2Fg%2F11h_7bbqbb!19sChIJq4TZZu_xaS4RU74aXR3bKds,-6.2889386,106.8019779,2,Wisata Berpotensi
491,Museum Tionghoa,4.6,54,Sejarah & Budaya,Jakarta Timur,https://www.google.com/maps/place/Museum+Tionghoa/data=!4m7!3m6!1s0x2e69ed4ed7fb6d39:0x9f134736ad27217f!8m2!3d-6.3043736!4d106.9025975!16s%2Fg%2F11c2pkpsdd!19sChIJOW37107taS4RfyEnrTZHE58,-6.3043736,106.9025975,2,Wisata Berpotensi
492,Kawasan Wisata Kuliner Pecenongan,4.4,53,Kuliner,Jakarta Pusat,https://www.google.com/maps/place/Kawasan+Wisata+Kuliner+Pecenongan/data=!4m7!3m6!1s0x2e69f5f77f8f6655:0xd91d1217242ad12b!8m2!3d-6.1667887!4d106.8265261!16s%2Fg%2F11hz02120x!19sChIJVWaPf_f1aS4RK9EqJBcSHdk,-6.1667887,106.8265261,5,Wisata Standar
493,Makam Pangeran Shogiri,4.6,47,Religi,Jakarta Timur,https://www.google.com/maps/place/Makam+Pangeran+Shogiri/data=!4m7!3m6!1s0x2e69f4b07cdf5491:0x2d6a916c93600837!8m2!3d-6.2021734!4d106.9011153!16s%2Fg%2F11f__7jd2r!19sChIJkVTffLD0aS4RNwhgk2yRai0,-6.2021734,106.9011153,2,Wisata Berpotensi
494,Wisata kuliner angling dharma,4.3,46,Kuliner,Jakarta Timur,https://www.google.com/maps/place/Wisata+kuliner+angling+dharma/data=!4m7!3m6!1s0x2e69edccf4c18579:0x20699eec27942d31!8m2!3d-6.3320298!4d106.8894368!16s%2Fg%2F11px9595l1!19sChIJeYXB9MztaS4RMS2UJ-yeaSA,-6.3320298,106.8894368,6,Wisata Cukup Dikenal
495,Museum of East Timor,4.3,46,Sejarah & Budaya,Jakarta Timur,https://www.google.com/maps/place/Museum+of+East+Timor/data=!4m7!3m6!1s0x2e69ed509135e413:0xbdc1545ed00fe333!8m2!3d-6.3032587!4d106.9014576!16s%2Fg%2F120z_284!19sChIJE-Q1kVDtaS4RM-MP0F5Uwb0,-6.3032587,106.9014576,6,Wisata Cukup Dikenal
496,Alun-Alun Nusantara,4.2,45,Kuliner,Jakarta Selatan,https://www.google.com/maps/place/Alun-Alun+Nusantara/data=!4m7!3m6!1s0x2e69f1ed995ac92d:0xf705d4bab42682c9!8m2!3d-6.219287!4d106.8144591!16s%2Fg%2F11ybxx92d5!19sChIJLclame3xaS4RyYImtLrUBfc,-6.219287,106.8144591,6,Wisata Cukup Dikenal
497,Kawasan Kuliner Blok M,4.8,44,Kuliner,Jakarta Selatan,https://www.google.com/maps/place/Kawasan+Kuliner+Blok+M/data=!4m7!3m6!1s0x2e69f131054d7f25:0xb92e9da28379ecf7!8m2!3d-6.2434793!4d106.7976107!16s%2Fg%2F11qh1k2zmx!19sChIJJX9NBTHxaS4R9-x5g6KdLrk,-6.2434793,106.7976107,1,Wisata Populer
498,Ancol Learning Farm (Bertani),4.6,43,Edukasi,Jakarta Utara,https://www.google.com/maps/place/Ancol+Learning+Farm+%28Bertani%29/data=!4m7!3m6!1s0x2e6a1e1765468671:0xf321190dae4e6e2c!8m2!3d-6.1243948!4d106.8376908!16s%2Fg%2F11b7hfxmgq!19sChIJcYZGZRceai4RLG5Org0ZIfM,-6.1243948,106.8376908,2,Wisata Berpotensi
499,Water Walk Kanal Kota Tua,4.3,42,Rekreasi & Hiburan Modern,Jakarta Barat,https://www.google.com/maps/place/Water+Walk+Kanal+Kota+Tua/data=!4m7!3m6!1s0x2e6a1d1678990ee7:0xac875c92acf456aa!8m2!3d-6.1353148!4d106.8117817!16s%2Fg%2F11g19pk29k!19sChIJ5w6ZeBYdai4Rqlb0rJJch6w,-6.1353148,106.8117817,6,Wisata Cukup Dikenal
500,Rumah MT Haryono,4.8,41,Sejarah & Budaya,Jakarta Pusat,https://www.google.com/maps/place/Rumah+MT+Haryono/data=!4m7!3m6!1s0x2e69f5281c70da13:0x2dc238533a0a61ac!8m2!3d-6.1986337!4d106.8479974!16s%2Fg%2F11fm_9fy78!19sChIJE9pwHCj1aS4RrGEKOlM4wi0,-6.1986337,106.8479974,1,Wisata Populer
501,Museum Asmat TMII,4.4,37,Sejarah & Budaya,Jakarta Timur,https://www.google.com/maps/place/Museum+Asmat+TMII/data=!4m7!3m6!1s0x2e69ed5c9839d749:0x90baae1fdf4f320a!8m2!3d-6.3056271!4d106.8936866!16s%2Fg%2F11csq0l6pd!19sChIJSdc5mFztaS4RCjJP3x-uupA,-6.3056271,106.8936866,5,Wisata Standar
502,Gedung Singa,4.3,36,Sejarah & Budaya,Jakarta Barat,https://www.google.com/maps/place/Gedung+Singa/data=!4m7!3m6!1s0x2e69f602041188a1:0xdec4e9cd8d246dfd!8m2!3d-6.1363262!4d106.8114253!16s%2Fg%2F11c7t6_bps!19sChIJoYgRBAL2aS4R_W0kjc3pxN4,-6.1363262,106.8114253,6,Wisata Cukup Dikenal
503,PASAR WISATA MONAS,4.0,34,Belanja,Jakarta Pusat,https://www.google.com/maps/place/PASAR+WISATA+MONAS/data=!4m7!3m6!1s0x2e69f5dd3f20defd:0xe04fe3e19df20649!8m2!3d-6.1797549!4d106.8250154!16s%2Fg%2F11k7rv7l0g!19sChIJ_d4gP931aS4RSQbyneHjT-A,-6.1797549,106.8250154,6,Wisata Cukup Dikenal
504,Agro edukasi wisata bpp kembangan,4.9,34,Edukasi,Jakarta Barat,https://www.google.com/maps/place/Agro+edukasi+wisata+bpp+kembangan/data=!4m7!3m6!1s0x2e69f73a900a8b85:0x1065b63d79529e6e!8m2!3d-6.1760276!4d106.7465483!16s%2Fg%2F11l96dftj_!19sChIJhYsKkDr3aS4Rbp5SeT22ZRA,-6.1760276,106.7465483,1,Wisata Populer
505,Museum Pancasila Sakti,4.6,34,Sejarah & Budaya,Jakarta Timur,https://www.google.com/maps/place/Museum+Pancasila+Sakti/data=!4m7!3m6!1s0x2e69f3d74b523293:0x8cf7fc0276b53f0e!8m2!3d-6.2910536!4d106.9073109!16s%2Fg%2F11vr4f5gh2!19sChIJkzJSS9fzaS4RDj-1dgL894w,-6.2910536,106.9073109,2,Wisata Berpotensi
506,Taman Kuliner Waduk Pluit,4.0,32,Kuliner,Jakarta Utara,https://www.google.com/maps/place/Taman+Kuliner+Waduk+Pluit/data=!4m7!3m6!1s0x2e6a1d6f142fe9ef:0x691eb471d6b02214!8m2!3d-6.1244793!4d106.8009405!16s%2Fg%2F11m_lq732b!19sChIJ7-kvFG8dai4RFCKw1nG0Hmk,-6.1244793,106.8009405,6,Wisata Cukup Dikenal
507,Taman Kuliner Nusantara And Sarina Olddies Band Kawasan Kota Tua Jakarta,4.6,32,Kuliner,Jakarta Barat,https://www.google.com/maps/place/Taman+Kuliner+Nusantara+And+Sarina+Olddies+Band+Kawasan+Kota+Tua+Jakarta/data=!4m7!3m6!1s0x2e6a1d508ddc432d:0x9628974f584cd07a!8m2!3d-6.131696!4d106.812025!16s%2Fg%2F11fjtbfzxn!19sChIJLUPcjVAdai4RetBMWE-XKJY,-6.131696,106.812025,2,Wisata Berpotensi
508,Museum DPR RI,4.5,32,Sejarah & Budaya,Jakarta Pusat,https://www.google.com/maps/place/Museum+DPR+RI/data=!4m7!3m6!1s0x2e69f78e29c1ad95:0x1d68da9cf80732f3!8m2!3d-6.210306!4d106.7997213!16s%2Fg%2F11g3xy1r52!19sChIJla3BKY73aS4R8zIH-JzaaB0,-6.210306,106.7997213,3,Wisata Potensial
509,Taman Air Mancur Sentral Senayan,4.8,32,Rekreasi & Hiburan Modern,Jakarta Pusat,https://www.google.com/maps/place/Taman+Air+Mancur+Sentral+Senayan/data=!4m7!3m6!1s0x2e69f1850dffa4ef:0x2209f0d02ad2f543!8m2!3d-6.224101!4d106.7989979!16s%2Fg%2F11p0z6kg6p!19sChIJ76T_DYXxaS4RQ_XSKtDwCSI,-6.224101,106.7989979,1,Wisata Populer
510,BARTELE GALLERY - Jakarta Indonesia,4.6,31,Sejarah & Budaya,Jakarta Pusat,"https://www.google.com/maps/place/BARTELE+GALLERY+-+Jakarta,+Indonesia/data=!4m7!3m6!1s0x2e69f421f62e0ae7:0xf6e75d56c3aa87dd!8m2!3d-6.1952147!4d106.8220298!16s%2Fg%2F11g8vvwd0l!19sChIJ5wou9iH0aS4R3Yeqw1Zd5_Y",-6.1952147,106.8220298,2,Wisata Berpotensi
511,Museum Tragedi 12 Mei 1998 Universitas Trisakti,4.9,31,Sejarah & Budaya,Jakarta Barat,https://www.google.com/maps/place/Museum+Tragedi+12+Mei+1998+Universitas+Trisakti/data=!4m7!3m6!1s0x2e69f65cc7803f87:0x88d929cdefb1b6fc!8m2!3d-6.1682444!4d106.789387!16s%2Fm%2F010lq873!19sChIJhz-Ax1z2aS4R_Lax780p2Yg,-6.1682444,106.789387,1,Wisata Populer
512,Museum BNI (Bank Negara Indonesia 1946),4.7,31,Sejarah & Budaya,Jakarta Barat,https://www.google.com/maps/place/Museum+BNI+%28Bank+Negara+Indonesia+1946%29/data=!4m7!3m6!1s0x2e6a1dff7d09fe27:0xd34a7725786bbf4f!8m2!3d-6.1361762!4d106.815027!16s%2Fg%2F11g68zjm2p!19sChIJJ_4Jff8dai4RT79reCV3StM,-6.1361762,106.815027,0,Wisata Cukup Populer
513,Monumen Fidget Spinner,5.0,26,Sejarah & Budaya,Jakarta Selatan,https://www.google.com/maps/place/Monumen+Fidget+Spinner/data=!4m7!3m6!1s0x2e69f1c045b88a75:0x9b88508aa6b24009!8m2!3d-6.2640758!4d106.7968689!16s%2Fg%2F11pdk09cb4!19sChIJdYq4RcDxaS4RCUCypopQiJs,-6.2640758,106.7968689,1,Wisata Populer
514,Rumah Fatmawati Soekarno,4.9,25,Sejarah & Budaya,Jakarta Selatan,https://www.google.com/maps/place/Rumah+Fatmawati+Soekarno/data=!4m7!3m6!1s0x2e69f143f37e75e5:0x1b3e711367a2edc4!8m2!3d-6.234017!4d106.8029558!16s%2Fg%2F11s5nj7tk_!19sChIJ5XV-80PxaS4RxO2iZxNxPhs,-6.234017,106.8029558,1,Wisata Populer
515,Museum Graha Widya Patra,4.5,22,Sejarah & Budaya,Jakarta Timur,https://www.google.com/maps/place/Museum+Graha+Widya+Patra/data=!4m7!3m6!1s0x2e69ed515b13581d:0xd0a248e186f77ed!8m2!3d-6.3019901!4d106.9052008!16s%2Fg%2F122tc1mr!19sChIJHVgTW1HtaS4R7XdvGI4kCg0,-6.3019901,106.9052008,3,Wisata Potensial
516,Mausoleum OG Khouw,4.4,21,Sejarah & Budaya,Jakarta Pusat,https://www.google.com/maps/place/Mausoleum+OG+Khouw/data=!4m7!3m6!1s0x2e69f6bd66eb7ff7:0x9da7d7b350ec4946!8m2!3d-6.1979206!4d106.8042989!16s%2Fg%2F11c6c8r320!19sChIJ93_rZr32aS4RRknsULPXp50,-6.1979206,106.8042989,5,Wisata Standar
517,Planet Satwa Edukasi,4.4,21,Edukasi,Jakarta Timur,https://www.google.com/maps/place/Planet+Satwa+Edukasi/data=!4m7!3m6!1s0x2e69ed2e0ea622cd:0x7abd506603f8c23a!8m2!3d-6.327876!4d106.9052557!16s%2Fg%2F11bccgt6mr!19sChIJzSKmDi7taS4ROsL4A2ZQvXo,-6.327876,106.9052557,5,Wisata Standar
518,Museum Cheng Ho,4.0,17,Sejarah & Budaya,Jakarta Timur,https://www.google.com/maps/place/Museum+Cheng+Ho/data=!4m7!3m6!1s0x2e69ed504ceec9e3:0xb17d59a395ca2175!8m2!3d-6.3053072!4d106.903707!16s%2Fg%2F11c2l1sm41!19sChIJ48nuTFDtaS4RdSHKlaNZfbE,-6.3053072,106.903707,6,Wisata Cukup Dikenal
519,Kebon Jeruk Park (Tree House),4.5,16,Alam & Ruang Terbuka,Jakarta Barat,https://www.google.com/maps/place/Kebon+Jeruk+Park+%28Tree+House%29/data=!4m7!3m6!1s0x2e69f73e30091727:0xff6f913d3b3c4286!8m2!3d-6.1909805!4d106.7687367!16s%2Fg%2F11h9bgrcxs!19sChIJJxcJMD73aS4RhkI8Oz2Rb_8,-6.1909805,106.7687367,3,Wisata Potensial
520,Kawasan Kuliner Tenda Biru,4.7,15,Kuliner,Jakarta Pusat,https://www.google.com/maps/place/Kawasan+Kuliner+Tenda+Biru/data=!4m7!3m6!1s0x2e69f526e5ed82bf:0x7400a20d3d73c357!8m2!3d-6.182676!4d106.8308092!16s%2Fg%2F11f7nl97y4!19sChIJv4Lt5Sb1aS4RV8NzPQ2iAHQ,-6.182676,106.8308092,0,Wisata Cukup Populer
521,Agroeduwisata GSG 07 Mitra Binaan PLN UID Jakarta Raya,4.8,12,Edukasi,Jakarta Barat,https://www.google.com/maps/place/Agroeduwisata+GSG+07+Mitra+Binaan+PLN+UID+Jakarta+Raya/data=!4m7!3m6!1s0x2e69f73a5b870267:0xc12a929770d94e7d!8m2!3d-6.1629376!4d106.7533256!16s%2Fg%2F11y8tpz1zl!19sChIJZwKHWzr3aS4RfU7ZcJeSKsE,-6.1629376,106.7533256,1,Wisata Populer
